Accession ID,HA Segment ID,Virus name,Collection date,Location,Passage history,Originating lab,Originating sample ID,Submitting lab,Submitting sample ID,Submitter,Authors,Publication,Submission date,Update date,Representative accession
EPI_ISL_18133416,EPI2712225|A/Blue-winged Teal/South Carolina/USDA-000345-003/2021_HA,A/Blue-winged Teal/South Carolina/USDA-000345-003/2021,12/30/21,North America / United States / South Carolina,Original,,,,,,"Youk,S., Torchetti,M.K., Lantz,K., Lenoch,J.B., Killian,M.L., Leyson,C., Bevins,S.N., Dilione,K., Ip,H.S., Stallknecht,D.E., Poulson,R.L., Suarez,D.L., Swayne,D.E.; Pantin-Jackwood,M.J.",,8/24/23,,EPI_ISL_18133029
EPI_ISL_19387833,EPI3543798|HA_A/green-winged teal/North Carolina/24-004327-001-original/2024(H5N1),A/green-winged teal/North Carolina/24-004327-001-original/2024,1/30/24,North America / United States / North Carolina,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004327-001,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/6/24,9/6/24,EPI_ISL_19387833
EPI_ISL_19387841,EPI3543862|HA_A/mallard/Maine/24-004330-035-original/2024(H5N1),A/mallard/Maine/24-004330-035-original/2024,1/31/24,North America / United States / Maine,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004330-035,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/6/24,9/6/24,EPI_ISL_19372808
EPI_ISL_19387839,EPI3543846|HA_A/mallard/Maine/24-004330-006-original/2024(H5N1),A/mallard/Maine/24-004330-006-original/2024,1/31/24,North America / United States / Maine,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004330-006,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/6/24,9/6/24,EPI_ISL_19372808
EPI_ISL_19387838,EPI3543838|HA_A/mallard/Maine/24-004330-005-original/2024(H5N1),A/mallard/Maine/24-004330-005-original/2024,1/31/24,North America / United States / Maine,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004330-005,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/6/24,9/6/24,EPI_ISL_19372808
EPI_ISL_19387837,EPI3543830|HA_A/mallard/Maine/24-004330-004-original/2024(H5N1),A/mallard/Maine/24-004330-004-original/2024,1/31/24,North America / United States / Maine,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004330-004,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/6/24,9/6/24,EPI_ISL_19372808
EPI_ISL_19387836,EPI3543822|HA_A/mallard/Maine/24-004330-003-original/2024(H5N1),A/mallard/Maine/24-004330-003-original/2024,1/31/24,North America / United States / Maine,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004330-003,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/6/24,9/6/24,EPI_ISL_19372808
EPI_ISL_19094437,EPI3259692|HA_A/duck/Maine/24-004330-036-original/2024(H5N1),A/duck/Maine/24-004330-036/2024,1/31/24,North America / United States / Maine,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004330-036,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron",,5/3/24,5/3/24,EPI_ISL_19372808
EPI_ISL_19094436,EPI3259684|HA_A/mallard/Maine/24-004330-001-original/2024(H5N1),A/mallard/Maine/24-004330-001/2024,1/31/24,North America / United States / Maine,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004330-001,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron",,5/3/24,5/3/24,EPI_ISL_19372808
EPI_ISL_19736852,EPI3980415|A/canada goose/Massachusetts/004865-002/2024_HA,A/canada goose/Massachusetts/004865-002/2024,1/31/24,North America / United States / Massachusetts / South Boston,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Sarah N Bevins, Susan A Shriner, James C Cumbee Jr, Krista E Dilione, Kelly E Douglass, Jeremy W Ellis, Mary Lea Killian, Mia K Torchetti, Julianna B Lenoch",,7/8/24,,EPI_ISL_19736852
EPI_ISL_19429981,EPI3567159|HA_A/mallard/Maine/24-004331-004-original/2024(H5N1),A/mallard/Maine/24-004331-004-original/2024,2/1/24,North America / United States / Maine,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004331-004,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19372808
EPI_ISL_19650197,EPI3768011|A/hawk/Utah/24-004080-001-R2/2024_HA,A/hawk/Utah/24-004080-001-R2/2024,2/2/24,North America / United States / Utah,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Aufderhar,M., Franzen,K., Killian,M., Lantz,K., Stuber,T., Hicks,J., Norris,C. and Lakin,S.",,1/2/25,,EPI_ISL_18914519
EPI_ISL_19372817,EPI3528282|HA_A/chicken/Massachusetts/24-003817-001-original/2024(H5N1),A/chicken/Massachusetts/24-003817-001-original/2024,2/2/24,North America / United States / Massachusetts / Essex County,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-003817-001,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/2/24,9/2/24,EPI_ISL_19372817
EPI_ISL_19430002,EPI3567327|HA_A/mallard/New Hampshire/24-004334-037-original/2024(H5N1),A/mallard/New Hampshire/24-004334-037-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-037,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19372817
EPI_ISL_19094438,EPI3259700|HA_A/mallard/New Hampshire/24-004334-044-original/2024(H5N1),A/mallard/New Hampshire/24-004334-044/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-044,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron",,5/3/24,5/3/24,EPI_ISL_19736888
EPI_ISL_19429997,EPI3567287|HA_A/mallard/New Hampshire/24-004334-021-original/2024(H5N1),A/mallard/New Hampshire/24-004334-021-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-021,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429996,EPI3567279|HA_A/mallard/New Hampshire/24-004334-020-original/2024(H5N1),A/mallard/New Hampshire/24-004334-020-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-020,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429995,EPI3567271|HA_A/mallard/New Hampshire/24-004334-019-original/2024(H5N1),A/mallard/New Hampshire/24-004334-019-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-019,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429994,EPI3567263|HA_A/mallard/New Hampshire/24-004334-018-original/2024(H5N1),A/mallard/New Hampshire/24-004334-018-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-018,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429993,EPI3567255|HA_A/mallard/New Hampshire/24-004334-017-original/2024(H5N1),A/mallard/New Hampshire/24-004334-017-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-017,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429992,EPI3567247|HA_A/mallard/New Hampshire/24-004334-016-original/2024(H5N1),A/mallard/New Hampshire/24-004334-016-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-016,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19430000,EPI3567311|HA_A/mallard/New Hampshire/24-004334-027-original/2024(H5N1),A/mallard/New Hampshire/24-004334-027-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-027,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429999,EPI3567303|HA_A/mallard/New Hampshire/24-004334-026-original/2024(H5N1),A/mallard/New Hampshire/24-004334-026-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-026,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429998,EPI3567295|HA_A/mallard/New Hampshire/24-004334-024-original/2024(H5N1),A/mallard/New Hampshire/24-004334-024-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-024,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429991,EPI3567239|HA_A/mallard/New Hampshire/24-004334-013-original/2024(H5N1),A/mallard/New Hampshire/24-004334-013-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-013,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429990,EPI3567231|HA_A/mallard/New Hampshire/24-004334-012-original/2024(H5N1),A/mallard/New Hampshire/24-004334-012-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-012,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429989,EPI3567223|HA_A/mallard/New Hampshire/24-004334-011-original/2024(H5N1),A/mallard/New Hampshire/24-004334-011-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-011,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429988,EPI3567215|HA_A/mallard/New Hampshire/24-004334-010-original/2024(H5N1),A/mallard/New Hampshire/24-004334-010-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-010,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429987,EPI3567207|HA_A/mallard/New Hampshire/24-004334-008-original/2024(H5N1),A/mallard/New Hampshire/24-004334-008-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-008,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429986,EPI3567199|HA_A/mallard/New Hampshire/24-004334-006-original/2024(H5N1),A/mallard/New Hampshire/24-004334-006-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-006,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429983,EPI3567175|HA_A/mallard/New Hampshire/24-004334-001-original/2024(H5N1),A/mallard/New Hampshire/24-004334-001-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-001,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19736888
EPI_ISL_19429982,EPI3567167|HA_A/mallard/Maine/24-004332-010-original/2024(H5N1),A/mallard/Maine/24-004332-010-original/2024,2/2/24,North America / United States / Maine,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004332-010,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19372808
EPI_ISL_19429984,EPI3567183|HA_A/mallard/New Hampshire/24-004334-002-original/2024(H5N1),A/mallard/New Hampshire/24-004334-002-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-002,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19429984
EPI_ISL_19429985,EPI3567191|HA_A/mallard/New Hampshire/24-004334-004-original/2024(H5N1),A/mallard/New Hampshire/24-004334-004-original/2024,2/2/24,North America / United States / New Hampshire,original,National Veterinary Services Laboratories - USDA,,National Veterinary Services Laboratories - USDA,24-004334-004,Mary Lea Killian (National Veterinary Services Laboratories - USDA / Diagnostic Virology Laboratory),"Aufderhar,Matthew;Franzen,Kerrie;Killian,Mary;Lantz,Kristina;Stuber,Tod;Hicks,Jessica;Norris,Cameron;Lakin,Steven",,9/23/24,9/23/24,EPI_ISL_19429985
